year,layer,country,metric,value
2025,urea,MNE,betweenness,0.0
2025,urea,MNG,betweenness,0.0
2025,urea,MOZ,betweenness,0.0
2025,urea,MRT,betweenness,0.0
2025,urea,MSR,betweenness,0.0
2025,urea,MUS,betweenness,0.002345782237086585
2025,urea,MWI,betweenness,0.0
2025,urea,MYS,betweenness,0.03799702712746191
2025,urea,NAM,betweenness,0.0
2025,urea,NER,betweenness,0.0
2025,urea,NFK,betweenness,0.0
2025,urea,NGA,betweenness,0.0023225566703827575
2025,urea,NIC,betweenness,0.0
2025,urea,NLD,betweenness,0.06294128576737272
2025,urea,NOR,betweenness,0.0
2025,urea,NPL,betweenness,0.0
2025,urea,NRU,betweenness,0.0
2025,urea,NZL,betweenness,0.0
2025,urea,OMN,betweenness,0.0
2025,urea,PAK,betweenness,0.0
2025,urea,PAN,betweenness,0.0
2025,urea,PER,betweenness,0.005086399108138239
2025,urea,PHL,betweenness,0.0
2025,urea,PLW,betweenness,0.0
2025,urea,PNG,betweenness,0.0
2025,urea,POL,betweenness,0.04835562987736901
2025,urea,PRK,betweenness,0.0
2025,urea,PRT,betweenness,0.0
2025,urea,PRY,betweenness,0.0
2025,urea,PSE,betweenness,0.0
2025,urea,PYF,betweenness,0.0
2025,urea,QAT,betweenness,0.0
2025,urea,ROU,betweenness,0.005852842809364549
2025,urea,RUS,betweenness,0.0
2025,urea,RWA,betweenness,0.0
2025,urea,S19,betweenness,0.0
2025,urea,SAU,betweenness,0.003971571906354515
2025,urea,SDN,betweenness,0.0
2025,urea,SEN,betweenness,0.0
2025,urea,SGP,betweenness,0.0
2025,urea,SGS,betweenness,0.0
2025,urea,SLB,betweenness,0.0
2025,urea,SLE,betweenness,0.0
2025,urea,SLV,betweenness,0.0
2025,urea,SOM,betweenness,0.0
2025,urea,SRB,betweenness,0.0
2025,urea,SSD,betweenness,0.0
2025,urea,STP,betweenness,0.0
2025,urea,SUR,betweenness,0.0
2025,urea,SVK,betweenness,0.02422426607209216
2025,urea,SVN,betweenness,0.003390932738758826
2025,urea,SWE,betweenness,0.0035302861389817915
2025,urea,SWZ,betweenness,0.0
2025,urea,SXM,betweenness,0.0
2025,urea,SYC,betweenness,0.0
2025,urea,SYR,betweenness,0.0
2025,urea,TCA,betweenness,0.0
2025,urea,TGO,betweenness,0.0
2025,urea,THA,betweenness,0.0
2025,urea,TJK,betweenness,0.0
2025,urea,TKM,betweenness,0.0
2025,urea,TLS,betweenness,0.0
2025,urea,TON,betweenness,0.0
2025,urea,TTO,betweenness,0.0
2025,urea,TUN,betweenness,0.0
2025,urea,TUR,betweenness,0.006479933110367893
2025,urea,TZA,betweenness,0.0
2025,urea,UGA,betweenness,0.0
2025,urea,UKR,betweenness,0.0
2025,urea,URY,betweenness,0.0
2025,urea,USA,betweenness,0.08012820512820513
2025,urea,UZB,betweenness,0.0022528799702712745
2025,urea,VAT,betweenness,0.0
2025,urea,VCT,betweenness,0.0
2025,urea,VEN,betweenness,0.0
2025,urea,VGB,betweenness,0.0
2025,urea,VNM,betweenness,0.0
2025,urea,VUT,betweenness,0.0
2025,urea,WSM,betweenness,0.0
2025,urea,X1 ,betweenness,0.0
2025,urea,X2 ,betweenness,0.0
2025,urea,XX ,betweenness,0.0
2025,urea,YEM,betweenness,0.0
2025,urea,ZAF,betweenness,0.010544407283537718
2025,urea,ZMB,betweenness,0.0
2025,urea,ZWE,betweenness,0.0
2025,urea,_X ,betweenness,0.0
2025,lpg_propane,ABW,betweenness,0.0
2025,lpg_propane,AFG,betweenness,0.0
2025,lpg_propane,AGO,betweenness,0.0
2025,lpg_propane,ALB,betweenness,0.0
2025,lpg_propane,AND,betweenness,0.0
2025,lpg_propane,ARE,betweenness,0.0
2025,lpg_propane,ARG,betweenness,0.0017186919360832405
2025,lpg_propane,ARM,betweenness,0.0
2025,lpg_propane,ATG,betweenness,0.0
2025,lpg_propane,AUS,betweenness,0.006572835377183204
2025,lpg_propane,AUT,betweenness,0.0
2025,lpg_propane,AZE,betweenness,0.0
2025,lpg_propane,BDI,betweenness,0.0
2025,lpg_propane,BEL,betweenness,0.003808992939427722
2025,lpg_propane,BEN,betweenness,0.0
2025,lpg_propane,BFA,betweenness,0.0
2025,lpg_propane,BGD,betweenness,0.0
2025,lpg_propane,BGR,betweenness,2.3225566703827574e-05
2025,lpg_propane,BHR,betweenness,0.0
2025,lpg_propane,BHS,betweenness,0.0
2025,lpg_propane,BIH,betweenness,0.0
2025,lpg_propane,BLM,betweenness,0.0
2025,lpg_propane,BLR,betweenness,0.0
2025,lpg_propane,BLZ,betweenness,0.0
2025,lpg_propane,BMU,betweenness,0.0
2025,lpg_propane,BOL,betweenness,0.0
2025,lpg_propane,BRA,betweenness,0.0
2025,lpg_propane,BRB,betweenness,0.0
2025,lpg_propane,BRN,betweenness,0.0
2025,lpg_propane,BTN,betweenness,0.0
2025,lpg_propane,BWA,betweenness,0.0
2025,lpg_propane,CAF,betweenness,0.0
2025,lpg_propane,CAN,betweenness,0.003205128205128205
2025,lpg_propane,CHE,betweenness,0.0034141583054626535
2025,lpg_propane,CHL,betweenness,0.0015561129691564475
2025,lpg_propane,CHN,betweenness,0.0
2025,lpg_propane,CIV,betweenness,0.0
2025,lpg_propane,CMR,betweenness,0.0
2025,lpg_propane,COD,betweenness,0.0
2025,lpg_propane,COG,betweenness,0.0
2025,lpg_propane,COL,betweenness,0.0
2025,lpg_propane,CPV,betweenness,0.0
2025,lpg_propane,CRI,betweenness,0.0
2025,lpg_propane,CUB,betweenness,0.0
2025,lpg_propane,CUW,betweenness,0.0
2025,lpg_propane,CYM,betweenness,0.0
2025,lpg_propane,CYP,betweenness,0.0
2025,lpg_propane,CZE,betweenness,0.0
2025,lpg_propane,DEU,betweenness,0.05165366034931253
2025,lpg_propane,DJI,betweenness,0.0
2025,lpg_propane,DNK,betweenness,0.0034141583054626535
2025,lpg_propane,DOM,betweenness,0.0
2025,lpg_propane,DZA,betweenness,0.0
2025,lpg_propane,E19,betweenness,0.0
2025,lpg_propane,ECU,betweenness,0.0
2025,lpg_propane,EGY,betweenness,0.0
2025,lpg_propane,ERI,betweenness,0.0
2025,lpg_propane,ESP,betweenness,0.00880248978075065
2025,lpg_propane,EST,betweenness,0.0
2025,lpg_propane,ETH,betweenness,0.0
2025,lpg_propane,FIN,betweenness,0.0015096618357487923
2025,lpg_propane,FJI,betweenness,0.0
2025,lpg_propane,FRA,betweenness,0.0
2025,lpg_propane,FRO,betweenness,0.0
2025,lpg_propane,GAB,betweenness,0.0
2025,lpg_propane,GBR,betweenness,0.0667967298402081
2025,lpg_propane,GEO,betweenness,0.0016257896692679302
2025,lpg_propane,GHA,betweenness,0.0
2025,lpg_propane,GIB,betweenness,0.0
2025,lpg_propane,GIN,betweenness,0.0
2025,lpg_propane,GMB,betweenness,0.0
2025,lpg_propane,GNQ,betweenness,0.0
2025,lpg_propane,GRC,betweenness,0.002996098104793757
2025,lpg_propane,GRD,betweenness,0.0
2025,lpg_propane,GTM,betweenness,0.0
2025,lpg_propane,GUY,betweenness,0.0
2025,lpg_propane,HKG,betweenness,0.0
2025,lpg_propane,HND,betweenness,0.0
2025,lpg_propane,HRV,betweenness,0.0016025641025641025
2025,lpg_propane,HTI,betweenness,0.0
2025,lpg_propane,HUN,betweenness,0.00966183574879227
2025,lpg_propane,IDN,betweenness,0.0
2025,lpg_propane,IND,betweenness,0.022528799702712748
2025,lpg_propane,IOT,betweenness,0.0
2025,lpg_propane,IRL,betweenness,0.0
2025,lpg_propane,IRN,betweenness,0.0
2025,lpg_propane,IRQ,betweenness,0.0
2025,lpg_propane,ISL,betweenness,0.0
2025,lpg_propane,ISR,betweenness,0.0
2025,lpg_propane,ITA,betweenness,0.015677257525083612
2025,lpg_propane,JAM,betweenness,0.0
2025,lpg_propane,JOR,betweenness,0.0
2025,lpg_propane,JPN,betweenness,0.0
2025,lpg_propane,KAZ,betweenness,0.0
2025,lpg_propane,KEN,betweenness,0.0
2025,lpg_propane,KGZ,betweenness,0.0
2025,lpg_propane,KHM,betweenness,0.0
2025,lpg_propane,KIR,betweenness,0.0
2025,lpg_propane,KNA,betweenness,0.0
2025,lpg_propane,KOR,betweenness,0.0
2025,lpg_propane,KWT,betweenness,0.0
2025,lpg_propane,LAO,betweenness,0.0
2025,lpg_propane,LBN,betweenness,0.0
2025,lpg_propane,LBR,betweenness,0.0
2025,lpg_propane,LBY,betweenness,0.0
2025,lpg_propane,LCA,betweenness,0.0
2025,lpg_propane,LKA,betweenness,0.0
2025,lpg_propane,LSO,betweenness,0.0
2025,lpg_propane,LTU,betweenness,0.0016257896692679302
2025,lpg_propane,LUX,betweenness,0.0
2025,lpg_propane,LVA,betweenness,0.006340579710144928
2025,lpg_propane,MAC,betweenness,0.0
2025,lpg_propane,MAR,betweenness,0.0
2025,lpg_propane,MDA,betweenness,0.0
2025,lpg_propane,MDG,betweenness,0.0
2025,lpg_propane,MDV,betweenness,0.0
2025,lpg_propane,MEX,betweenness,0.0
2025,lpg_propane,MHL,betweenness,0.0
2025,lpg_propane,MKD,betweenness,0.0
2025,lpg_propane,MLI,betweenness,0.0
2025,lpg_propane,MLT,betweenness,0.0
2025,lpg_propane,MMR,betweenness,0.0
2025,lpg_propane,MNE,betweenness,0.0
2025,lpg_propane,MNG,betweenness,0.0
2025,lpg_propane,MOZ,betweenness,0.0
2025,lpg_propane,MRT,betweenness,0.0
2025,lpg_propane,MSR,betweenness,0.0
2025,lpg_propane,MUS,betweenness,0.0
2025,lpg_propane,MWI,betweenness,0.0
2025,lpg_propane,MYS,betweenness,0.00536510590858417
2025,lpg_propane,NAM,betweenness,0.0
2025,lpg_propane,NER,betweenness,0.0
2025,lpg_propane,NFK,betweenness,0.0
2025,lpg_propane,NGA,betweenness,0.0
2025,lpg_propane,NIC,betweenness,0.0
2025,lpg_propane,NLD,betweenness,0.07741081382385731
2025,lpg_propane,NOR,betweenness,0.0
2025,lpg_propane,NPL,betweenness,0.0
2025,lpg_propane,NRU,betweenness,0.0
2025,lpg_propane,NZL,betweenness,0.0
2025,lpg_propane,OMN,betweenness,0.0
2025,lpg_propane,PAK,betweenness,0.0
2025,lpg_propane,PAN,betweenness,0.0
2025,lpg_propane,PER,betweenness,0.0
2025,lpg_propane,PHL,betweenness,0.0
2025,lpg_propane,PLW,betweenness,0.0
2025,lpg_propane,PNG,betweenness,0.0
2025,lpg_propane,POL,betweenness,0.013749535488665924
2025,lpg_propane,PRK,betweenness,0.0
2025,lpg_propane,PRT,betweenness,0.0013935340022296545
2025,lpg_propane,PRY,betweenness,0.0
2025,lpg_propane,PSE,betweenness,0.0
2025,lpg_propane,PYF,betweenness,0.0
2025,lpg_propane,QAT,betweenness,0.0
2025,lpg_propane,ROU,betweenness,0.006479933110367893
2025,lpg_propane,RUS,betweenness,0.0
2025,lpg_propane,RWA,betweenness,0.0
2025,lpg_propane,S19,betweenness,0.0
2025,lpg_propane,SAU,betweenness,0.0016722408026755853
2025,lpg_propane,SDN,betweenness,0.0
2025,lpg_propane,SEN,betweenness,0.0
2025,lpg_propane,SGP,betweenness,0.0
2025,lpg_propane,SGS,betweenness,0.0
2025,lpg_propane,SLB,betweenness,0.0
2025,lpg_propane,SLE,betweenness,0.0
2025,lpg_propane,SLV,betweenness,0.0
2025,lpg_propane,SOM,betweenness,0.0
2025,lpg_propane,SRB,betweenness,0.00044128576737272393
2025,lpg_propane,SSD,betweenness,0.0
2025,lpg_propane,STP,betweenness,0.0
2025,lpg_propane,SUR,betweenness,0.0
2025,lpg_propane,SVK,betweenness,0.004993496841322928
2025,lpg_propane,SVN,betweenness,0.0
2025,lpg_propane,SWE,betweenness,0.005063173541434411
2025,lpg_propane,SWZ,betweenness,0.0
2025,lpg_propane,SXM,betweenness,0.0
2025,lpg_propane,SYC,betweenness,0.0
2025,lpg_propane,SYR,betweenness,0.0
2025,lpg_propane,TCA,betweenness,0.0
2025,lpg_propane,TGO,betweenness,0.0
2025,lpg_propane,THA,betweenness,0.0
2025,lpg_propane,TJK,betweenness,0.0
2025,lpg_propane,TKM,betweenness,0.0
2025,lpg_propane,TLS,betweenness,0.0
2025,lpg_propane,TON,betweenness,0.0
2025,lpg_propane,TTO,betweenness,0.0
2025,lpg_propane,TUN,betweenness,0.0
2025,lpg_propane,TUR,betweenness,0.0031819026384243775
2025,lpg_propane,TZA,betweenness,0.0
2025,lpg_propane,UGA,betweenness,0.0
2025,lpg_propane,UKR,betweenness,0.0
2025,lpg_propane,URY,betweenness,0.0
2025,lpg_propane,USA,betweenness,0.07408955778520997
2025,lpg_propane,UZB,betweenness,0.0
2025,lpg_propane,VAT,betweenness,0.0
2025,lpg_propane,VCT,betweenness,0.0
2025,lpg_propane,VEN,betweenness,0.0
2025,lpg_propane,VGB,betweenness,0.0
2025,lpg_propane,VNM,betweenness,0.0
2025,lpg_propane,VUT,betweenness,0.0
2025,lpg_propane,WSM,betweenness,0.0
2025,lpg_propane,X1 ,betweenness,0.0
2025,lpg_propane,X2 ,betweenness,0.0
2025,lpg_propane,XX ,betweenness,0.0
2025,lpg_propane,YEM,betweenness,0.0
2025,lpg_propane,ZAF,betweenness,0.00536510590858417
2025,lpg_propane,ZMB,betweenness,0.0
2025,lpg_propane,ZWE,betweenness,0.0
2025,lpg_propane,_X ,betweenness,0.0
2025,lpg_butane,ABW,betweenness,0.0
2025,lpg_butane,AFG,betweenness,0.0
2025,lpg_butane,AGO,betweenness,0.0
2025,lpg_butane,ALB,betweenness,0.0
2025,lpg_butane,AND,betweenness,0.0
2025,lpg_butane,ARE,betweenness,0.0
2025,lpg_butane,ARG,betweenness,4.645113340765515e-05
2025,lpg_butane,ARM,betweenness,0.0
2025,lpg_butane,ATG,betweenness,0.0
2025,lpg_butane,AUS,betweenness,0.001858045336306206
2025,lpg_butane,AUT,betweenness,0.0
2025,lpg_butane,AZE,betweenness,0.0
2025,lpg_butane,BDI,betweenness,0.0
2025,lpg_butane,BEL,betweenness,0.06807413600891862
2025,lpg_butane,BEN,betweenness,0.0
2025,lpg_butane,BFA,betweenness,0.0
2025,lpg_butane,BGD,betweenness,0.0
2025,lpg_butane,BGR,betweenness,0.003437383872166481
2025,lpg_butane,BHR,betweenness,0.0
2025,lpg_butane,BHS,betweenness,0.0
2025,lpg_butane,BIH,betweenness,0.0016490152359717577
2025,lpg_butane,BLM,betweenness,0.0
2025,lpg_butane,BLR,betweenness,0.0
2025,lpg_butane,BLZ,betweenness,0.0
2025,lpg_butane,BMU,betweenness,0.0
2025,lpg_butane,BOL,betweenness,0.0
2025,lpg_butane,BRA,betweenness,4.645113340765515e-05
2025,lpg_butane,BRB,betweenness,0.0
2025,lpg_butane,BRN,betweenness,0.0
2025,lpg_butane,BTN,betweenness,0.0
2025,lpg_butane,BWA,betweenness,0.0
2025,lpg_butane,CAF,betweenness,0.0
2025,lpg_butane,CAN,betweenness,0.021994611668524712
2025,lpg_butane,CHE,betweenness,0.0036696395392047565
2025,lpg_butane,CHL,betweenness,0.0033444816053511705
2025,lpg_butane,CHN,betweenness,0.0
2025,lpg_butane,CIV,betweenness,0.0
2025,lpg_butane,CMR,betweenness,0.0
2025,lpg_butane,COD,betweenness,0.0
2025,lpg_butane,COG,betweenness,0.0
2025,lpg_butane,COL,betweenness,0.0
2025,lpg_butane,CPV,betweenness,0.0
2025,lpg_butane,CRI,betweenness,0.0
2025,lpg_butane,CUB,betweenness,0.0
2025,lpg_butane,CUW,betweenness,0.0
2025,lpg_butane,CYM,betweenness,0.0
2025,lpg_butane,CYP,betweenness,0.0
2025,lpg_butane,CZE,betweenness,0.004621887774061687
2025,lpg_butane,DEU,betweenness,0.07044314381270904
2025,lpg_butane,DJI,betweenness,0.0
2025,lpg_butane,DNK,betweenness,0.0016722408026755853
2025,lpg_butane,DOM,betweenness,0.0
2025,lpg_butane,DZA,betweenness,0.0
2025,lpg_butane,E19,betweenness,0.0
2025,lpg_butane,ECU,betweenness,0.0
2025,lpg_butane,EGY,betweenness,0.003437383872166481
2025,lpg_butane,ERI,betweenness,0.0
2025,lpg_butane,ESP,betweenness,0.00555091044221479
2025,lpg_butane,EST,betweenness,0.001741917502787068
2025,lpg_butane,ETH,betweenness,0.0
2025,lpg_butane,FIN,betweenness,0.010265700483091788
2025,lpg_butane,FJI,betweenness,0.0
2025,lpg_butane,FRA,betweenness,0.0
2025,lpg_butane,FRO,betweenness,0.0
2025,lpg_butane,GAB,betweenness,0.0
2025,lpg_butane,GBR,betweenness,0.056623931623931624
2025,lpg_butane,GEO,betweenness,0.003437383872166481
2025,lpg_butane,GHA,betweenness,0.0
2025,lpg_butane,GIB,betweenness,0.0
2025,lpg_butane,GIN,betweenness,0.0
2025,lpg_butane,GMB,betweenness,0.0
2025,lpg_butane,GNQ,betweenness,0.0
2025,lpg_butane,GRC,betweenness,0.0037393162393162395
2025,lpg_butane,GRD,betweenness,0.0
2025,lpg_butane,GTM,betweenness,0.0
2025,lpg_butane,GUY,betweenness,0.0
2025,lpg_butane,HKG,betweenness,0.0
2025,lpg_butane,HND,betweenness,0.0
2025,lpg_butane,HRV,betweenness,0.005132850241545894
2025,lpg_butane,HTI,betweenness,0.0
2025,lpg_butane,HUN,betweenness,0.031656447417316984
2025,lpg_butane,IDN,betweenness,0.001695466369379413
2025,lpg_butane,IND,betweenness,0.006921218877740617
2025,lpg_butane,IOT,betweenness,0.0
2025,lpg_butane,IRL,betweenness,0.001741917502787068
2025,lpg_butane,IRN,betweenness,0.0
2025,lpg_butane,IRQ,betweenness,0.0
2025,lpg_butane,ISL,betweenness,0.0
2025,lpg_butane,ISR,betweenness,0.0
2025,lpg_butane,ITA,betweenness,0.010544407283537718
2025,lpg_butane,JAM,betweenness,0.0
2025,lpg_butane,JOR,betweenness,0.0
2025,lpg_butane,JPN,betweenness,0.001741917502787068
2025,lpg_butane,KAZ,betweenness,0.0
2025,lpg_butane,KEN,betweenness,0.0
2025,lpg_butane,KGZ,betweenness,0.0
2025,lpg_butane,KHM,betweenness,0.0
2025,lpg_butane,KIR,betweenness,0.0
2025,lpg_butane,KNA,betweenness,0.0
2025,lpg_butane,KOR,betweenness,0.0
2025,lpg_butane,KWT,betweenness,0.0
2025,lpg_butane,LAO,betweenness,0.0
2025,lpg_butane,LBN,betweenness,0.0
2025,lpg_butane,LBR,betweenness,0.0
2025,lpg_butane,LBY,betweenness,0.0
2025,lpg_butane,LCA,betweenness,0.0
2025,lpg_butane,LKA,betweenness,0.0
2025,lpg_butane,LSO,betweenness,0.0
2025,lpg_butane,LTU,betweenness,0.003437383872166481
2025,lpg_butane,LUX,betweenness,0.0
2025,lpg_butane,LVA,betweenness,0.0
2025,lpg_butane,MAC,betweenness,0.0
2025,lpg_butane,MAR,betweenness,0.0
2025,lpg_butane,MDA,betweenness,0.0
2025,lpg_butane,MDG,betweenness,0.0
2025,lpg_butane,MDV,betweenness,0.0
2025,lpg_butane,MEX,betweenness,0.0
2025,lpg_butane,MHL,betweenness,0.0
2025,lpg_butane,MKD,betweenness,0.0
2025,lpg_butane,MLI,betweenness,0.0
2025,lpg_butane,MLT,betweenness,0.0
2025,lpg_butane,MMR,betweenness,0.0
2025,lpg_butane,MNE,betweenness,0.0
2025,lpg_butane,MNG,betweenness,0.0
2025,lpg_butane,MOZ,betweenness,0.0
2025,lpg_butane,MRT,betweenness,0.0
2025,lpg_butane,MSR,betweenness,0.0
2025,lpg_butane,MUS,betweenness,0.0
2025,lpg_butane,MWI,betweenness,0.0
2025,lpg_butane,MYS,betweenness,0.010405053883314754
2025,lpg_butane,NAM,betweenness,0.0
2025,lpg_butane,NER,betweenness,0.0
2025,lpg_butane,NFK,betweenness,0.0
2025,lpg_butane,NGA,betweenness,0.0
2025,lpg_butane,NIC,betweenness,0.0
2025,lpg_butane,NLD,betweenness,0.038833147528799704
2025,lpg_butane,NOR,betweenness,0.0
2025,lpg_butane,NPL,betweenness,0.0
2025,lpg_butane,NRU,betweenness,0.0
2025,lpg_butane,NZL,betweenness,0.0
2025,lpg_butane,OMN,betweenness,0.0
2025,lpg_butane,PAK,betweenness,0.0
2025,lpg_butane,PAN,betweenness,0.001741917502787068
2025,lpg_butane,PER,betweenness,0.0
2025,lpg_butane,PHL,betweenness,0.020577852099591232
2025,lpg_butane,PLW,betweenness,0.0
2025,lpg_butane,PNG,betweenness,0.0
2025,lpg_butane,POL,betweenness,0.011357302118171684
2025,lpg_butane,PRK,betweenness,0.0
2025,lpg_butane,PRT,betweenness,0.001741917502787068
2025,lpg_butane,PRY,betweenness,0.0
2025,lpg_butane,PSE,betweenness,0.0
2025,lpg_butane,PYF,betweenness,0.0
2025,lpg_butane,QAT,betweenness,0.0
2025,lpg_butane,ROU,betweenness,0.013749535488665924
2025,lpg_butane,RUS,betweenness,0.0
2025,lpg_butane,RWA,betweenness,0.0
2025,lpg_butane,S19,betweenness,0.0
2025,lpg_butane,SAU,betweenness,0.0036231884057971015
2025,lpg_butane,SDN,betweenness,0.0
2025,lpg_butane,SEN,betweenness,0.0
2025,lpg_butane,SGP,betweenness,6.967670011148272e-05
2025,lpg_butane,SGS,betweenness,0.0
2025,lpg_butane,SLB,betweenness,0.0
2025,lpg_butane,SLE,betweenness,0.0
2025,lpg_butane,SLV,betweenness,0.0
2025,lpg_butane,SOM,betweenness,0.0
2025,lpg_butane,SRB,betweenness,0.005132850241545894
2025,lpg_butane,SSD,betweenness,0.0
2025,lpg_butane,STP,betweenness,0.0
2025,lpg_butane,SUR,betweenness,0.0
2025,lpg_butane,SVK,betweenness,0.003483835005574136
2025,lpg_butane,SVN,betweenness,0.016048866592344852
2025,lpg_butane,SWE,betweenness,0.011914715719063546
2025,lpg_butane,SWZ,betweenness,0.0
2025,lpg_butane,SXM,betweenness,0.0
2025,lpg_butane,SYC,betweenness,0.0
2025,lpg_butane,SYR,betweenness,0.0
2025,lpg_butane,TCA,betweenness,0.0
2025,lpg_butane,TGO,betweenness,0.0
2025,lpg_butane,THA,betweenness,0.0018348197696023783
2025,lpg_butane,TJK,betweenness,0.0
2025,lpg_butane,TKM,betweenness,0.0
2025,lpg_butane,TLS,betweenness,0.0
2025,lpg_butane,TON,betweenness,0.0
2025,lpg_butane,TTO,betweenness,0.0
2025,lpg_butane,TUN,betweenness,0.0
2025,lpg_butane,TUR,betweenness,0.0018348197696023783
2025,lpg_butane,TZA,betweenness,0.0
2025,lpg_butane,UGA,betweenness,0.0
2025,lpg_butane,UKR,betweenness,0.0
2025,lpg_butane,URY,betweenness,0.0
2025,lpg_butane,USA,betweenness,0.08056949089557786
2025,lpg_butane,UZB,betweenness,0.0
2025,lpg_butane,VAT,betweenness,0.0
2025,lpg_butane,VCT,betweenness,0.0
2025,lpg_butane,VEN,betweenness,0.0
2025,lpg_butane,VGB,betweenness,0.0
2025,lpg_butane,VNM,betweenness,0.0
2025,lpg_butane,VUT,betweenness,0.0
2025,lpg_butane,WSM,betweenness,0.0
2025,lpg_butane,X1 ,betweenness,0.0
2025,lpg_butane,X2 ,betweenness,0.0
2025,lpg_butane,XX ,betweenness,0.0
2025,lpg_butane,YEM,betweenness,0.0
2025,lpg_butane,ZAF,betweenness,0.004180602006688963
2025,lpg_butane,ZMB,betweenness,0.0
2025,lpg_butane,ZWE,betweenness,0.0
2025,lpg_butane,_X ,betweenness,0.0
2026,wheat,ABW,betweenness,0.0
2026,wheat,AFG,betweenness,0.0
2026,wheat,AGO,betweenness,0.0
2026,wheat,ALB,betweenness,0.0
2026,wheat,AND,betweenness,0.0
2026,wheat,ARE,betweenness,0.0
2026,wheat,ARG,betweenness,0.0
2026,wheat,ARM,betweenness,0.0
2026,wheat,ATG,betweenness,0.0
2026,wheat,AUS,betweenness,0.0007199925678186548
2026,wheat,AUT,betweenness,0.0
2026,wheat,AZE,betweenness,0.0
2026,wheat,BDI,betweenness,0.0
2026,wheat,BEL,betweenness,0.0
2026,wheat,BEN,betweenness,0.0
2026,wheat,BFA,betweenness,0.0
2026,wheat,BGD,betweenness,0.0
2026,wheat,BGR,betweenness,0.0
2026,wheat,BHR,betweenness,0.0
2026,wheat,BHS,betweenness,0.0
2026,wheat,BIH,betweenness,0.0
2026,wheat,BLM,betweenness,0.0
2026,wheat,BLR,betweenness,0.0
2026,wheat,BLZ,betweenness,0.0
2026,wheat,BMU,betweenness,0.0
2026,wheat,BOL,betweenness,0.0
2026,wheat,BRA,betweenness,0.0026477146042363435
2026,wheat,BRB,betweenness,0.0
2026,wheat,BRN,betweenness,0.0
2026,wheat,BTN,betweenness,0.0
2026,wheat,BWA,betweenness,0.0
2026,wheat,CAF,betweenness,0.0
2026,wheat,CAN,betweenness,0.008500557413600892
2026,wheat,CHE,betweenness,0.0
2026,wheat,CHL,betweenness,0.0
2026,wheat,CHN,betweenness,0.0
2026,wheat,CIV,betweenness,0.0
2026,wheat,CMR,betweenness,0.0
2026,wheat,COD,betweenness,0.0
2026,wheat,COG,betweenness,0.0
2026,wheat,COL,betweenness,0.0
2026,wheat,CPV,betweenness,0.0
2026,wheat,CRI,betweenness,0.0
2026,wheat,CUB,betweenness,0.0
2026,wheat,CUW,betweenness,0.0
2026,wheat,CYM,betweenness,0.0
2026,wheat,CYP,betweenness,0.0
2026,wheat,CZE,betweenness,0.0
2026,wheat,DEU,betweenness,0.024247491638795988
2026,wheat,DJI,betweenness,0.0
2026,wheat,DNK,betweenness,0.005922519509476031
2026,wheat,DOM,betweenness,0.0
2026,wheat,DZA,betweenness,0.0
2026,wheat,E19,betweenness,0.0
2026,wheat,ECU,betweenness,0.0
2026,wheat,EGY,betweenness,0.0
2026,wheat,ERI,betweenness,0.0
2026,wheat,ESP,betweenness,0.004738015607580825
2026,wheat,EST,betweenness,0.0
2026,wheat,ETH,betweenness,0.0
2026,wheat,FIN,betweenness,0.0
2026,wheat,FJI,betweenness,0.0
2026,wheat,FRA,betweenness,0.0
2026,wheat,FRO,betweenness,0.0
2026,wheat,GAB,betweenness,0.0
2026,wheat,GBR,betweenness,0.0
2026,wheat,GEO,betweenness,0.0
2026,wheat,GHA,betweenness,0.0
2026,wheat,GIB,betweenness,0.0
2026,wheat,GIN,betweenness,0.0
2026,wheat,GMB,betweenness,0.0
2026,wheat,GNQ,betweenness,0.0
2026,wheat,GRC,betweenness,0.0
2026,wheat,GRD,betweenness,0.0
2026,wheat,GTM,betweenness,0.0
2026,wheat,GUY,betweenness,0.0
2026,wheat,HKG,betweenness,0.0
2026,wheat,HND,betweenness,0.0
2026,wheat,HRV,betweenness,0.0013470828688219993
2026,wheat,HTI,betweenness,0.0
2026,wheat,HUN,betweenness,0.0
2026,wheat,IDN,betweenness,0.0
2026,wheat,IND,betweenness,0.0
2026,wheat,IOT,betweenness,0.0
2026,wheat,IRL,betweenness,0.0024851356373095505
2026,wheat,IRN,betweenness,0.0
2026,wheat,IRQ,betweenness,0.0
2026,wheat,ISL,betweenness,0.0
2026,wheat,ISR,betweenness,0.0006503158677071721
2026,wheat,ITA,betweenness,0.024619100706057228
2026,wheat,JAM,betweenness,0.0
2026,wheat,JOR,betweenness,0.0
2026,wheat,JPN,betweenness,0.0
2026,wheat,KAZ,betweenness,0.0
2026,wheat,KEN,betweenness,0.0
2026,wheat,KGZ,betweenness,0.0
2026,wheat,KHM,betweenness,0.0
2026,wheat,KIR,betweenness,0.0
2026,wheat,KNA,betweenness,0.0
2026,wheat,KOR,betweenness,0.0
2026,wheat,KWT,betweenness,0.0
2026,wheat,LAO,betweenness,0.0
2026,wheat,LBN,betweenness,0.0
2026,wheat,LBR,betweenness,0.0
2026,wheat,LBY,betweenness,0.0
2026,wheat,LCA,betweenness,0.0
2026,wheat,LKA,betweenness,0.0
2026,wheat,LSO,betweenness,0.0
2026,wheat,LTU,betweenness,0.002903195837978447
