year,layer,country,DE,SR,betweenness,katz,ppr,leontief,debtrank,pivi
2020,lpg_propane,MMR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_propane,MNE,0.0,0.0,0.0,4.997340771470897,0.014904028642722125,0.2577068237344013,0.0003281156829775837,0.0003281156829775837
2020,lpg_propane,MNG,0.0,0.0,0.0,7.36065936588545,2.922736236781526e-05,0.6031104104025176,0.02460622351792665,0.0
2020,lpg_propane,MOZ,0.0,0.0,0.0,6.75600925581618,3.6780771727451394e-07,0.1133042022504564,0.003595946509255067,0.0
2020,lpg_propane,MRT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_propane,MSR,0.0,0.0,0.0,6.69607734834076,1.4406127498894289e-06,0.129703689581984,0.0009098949931196497,0.0009098949931196497
2020,lpg_propane,MUS,0.0,0.0,0.0,6.961848584045966,2.0897282183527983e-06,0.12098339451468589,0.003598672187670989,0.0
2020,lpg_propane,MWI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_propane,MYS,0.8974684805315056,7598013.35,0.002508361204013378,1.2671552554182601,0.0037944439026956923,0.9904444888831755,0.8974684805315056,0.053407845409031776
2020,lpg_propane,NAM,0.0,0.0,0.0,6.960444748034215,0.0006735159983787025,0.12121550241242478,0.0002485425650825143,0.0002485425650825143
2020,lpg_propane,NER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_propane,NFK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_propane,NGA,0.0,0.0,0.0,4.629114032405006,2.1180824950120124e-05,0.0568599772561632,7.732148088479184e-05,7.732148088479184e-05
2020,lpg_propane,NIC,0.0,0.0,0.0,6.495899433687941,9.685658653609198e-05,0.08999239068586128,0.005829493597070865,0.005829493597070865
2020,lpg_propane,NLD,0.0,0.0,0.11745169082125605,4.508715732346033,0.011360409338965568,0.058070027264683535,0.003421683899585932,0.003421683899585932
2020,lpg_propane,NOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_propane,NPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_propane,NRU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_propane,NZL,0.0,0.0,0.0022064288368636195,6.820664032002217,0.0002630722531183705,0.11218838012347641,0.0013114325458741271,0.0013114325458741271
2020,lpg_propane,OMN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_propane,PAK,0.6605001266248341,84731.91,0.0,3.918882141183456,0.00023801668521023628,0.906686956027117,0.6605001266248341,0.14631678547981122
2020,lpg_propane,PAN,0.0,0.0,0.0,4.229493216335636,0.00011143341943119284,0.0535946032096649,0.0036511898563557966,0.0036511898563557966
2020,lpg_propane,PER,0.0,0.0,0.0166759568933482,5.952134449089347,0.00033473822630154863,0.10321548220111597,0.0033708292201216,0.0033708292201216
2020,lpg_propane,PHL,0.6642796176044715,121016068.00000001,0.0,2.9318304672580893,0.012926928725079325,0.7634085802980239,0.6642796176044715,0.03815244200291775
2020,lpg_propane,PLW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_propane,PNG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_propane,POL,0.0,0.0,0.020415273132664436,5.746086395670214,0.013285313529116065,0.2968312646677125,2.6652116777864754e-05,2.6652116777864754e-05
2020,lpg_propane,PRK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_propane,PRT,0.0,0.0,0.002183203270159792,4.9316390648980395,0.006965714558228491,0.06370783832212704,0.00357909225533989,0.00357909225533989
2020,lpg_propane,PRY,0.0,0.0,0.0,5.811110633951035,3.080305670819774e-05,0.20433027011856972,0.007604709537290184,0.007604709537290184
2020,lpg_propane,PSE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_propane,PYF,0.0,0.0,0.0,6.16644678334786,0.0013519475814177387,0.0968311791051523,0.0035327063350854187,0.0035327063350854187
2020,lpg_propane,QAT,0.0,0.0,0.0,1.8354869665325704,0.03761726059250562,0.02764679516228674,1.0,0.0
2020,lpg_propane,ROU,0.0,0.0,0.010939241917502788,6.768041684498375,0.0039126949865285286,0.5134378113296266,0.0003688549292556997,0.0003688549292556997
2020,lpg_propane,RUS,0.0,0.0,0.05332590115198811,6.962644702580303,0.0019091013143576192,0.5837578894103956,0.02460622351792665,0.02460622351792665
2020,lpg_propane,RWA,1.0,7.61,0.0,0.9243988198418824,9.779097735537501e-11,1.0331516221762214,1.0,0.0
2020,lpg_propane,S19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_propane,SAU,0.0015534671437950826,7443.733,0.005876068376068376,3.1574908632204473,0.03990289407216839,0.0738871546440254,1.0,0.00016945487039097585
2020,lpg_propane,SDN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_propane,SEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_propane,SGP,0.8503319875662706,48239371.474,0.0025315867707172055,2.658919349590439,0.012551548475101437,0.9086316730956799,0.8503319875662706,0.0021956794429114136
2020,lpg_propane,SGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_propane,SLB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_propane,SLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_propane,SLV,0.0,0.0,0.0025315867707172055,6.5002780406121365,0.00016955196711785058,0.08992543239797568,0.005707396708527157,0.005707396708527157
2020,lpg_propane,SOM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_propane,SRB,0.0,0.0,0.006340579710144928,6.018550775028173,0.0038111327942718424,0.41426937642858735,0.0003590270346332547,0.0003590270346332547
2020,lpg_propane,SSD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_propane,STP,0.0,0.0,0.0,5.450533540786918,4.10786433618436e-06,0.0653482168241812,0.0035534458618550536,0.0
2020,lpg_propane,SUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_propane,SVK,0.0,0.0,0.0,5.893703749149261,0.004869930320361149,0.3284732183497312,3.911878534188667e-05,3.911878534188667e-05
2020,lpg_propane,SVN,0.0,0.0,0.004993496841322928,4.295713525985552,0.0069476426961454455,0.11231137626119804,3.981173499115799e-05,3.981173499115799e-05
2020,lpg_propane,SWE,0.0,0.0,0.009615384615384616,3.9258153483199107,0.0002712641342662633,0.06642814652044259,0.0026783100004077126,0.0026783100004077126
2020,lpg_propane,SWZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_propane,SXM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_propane,SYC,1.0,11.011,0.0,0.9243988198418824,1.4149493451511617e-10,1.0331516221762214,1.0,0.0
2020,lpg_propane,SYR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_propane,TCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_propane,TGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_propane,THA,0.7556536623771188,144569039.10300002,0.002183203270159792,3.094871523108222,0.0025100145350336256,0.818091645752051,0.7556536623771188,0.0005912329525203431
2020,lpg_propane,TJK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_propane,TKM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_propane,TLS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_propane,TON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_propane,TTO,0.0,0.0,0.0166759568933482,6.284915009438682,0.0003472421830520669,0.13287073774673308,0.048227237194476504,0.048227237194476504
2020,lpg_propane,TUN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_propane,TUR,0.0,0.0,0.006363805276848755,4.027674758766214,0.001512539453682069,0.11504709113013177,0.002814188900156606,0.002814188900156606
2020,lpg_propane,TZA,0.0,0.0,0.0,4.615647269770774,5.28491885408122e-06,0.18614163639763479,0.07167821430766796,0.07167821430766796
2020,lpg_propane,UGA,0.0017421602787456446,19.0,0.0,6.490578527203825,1.5153732027879966e-09,0.09156549884646428,0.0017421602787456446,0.00569432250946801
2020,lpg_propane,UKR,0.0,0.0,0.024572649572649572,7.2470589818221125,0.0207337186835357,0.5807144987846604,3.682352092079046e-05,3.682352092079046e-05
2020,lpg_propane,URY,0.0,0.0,0.0,5.836570365814699,1.1872948033126677e-05,0.19795588373575704,0.0019998442886250555,0.0019998442886250555
2020,lpg_propane,USA,0.005704260245086628,6421135.0,0.1342437755481234,6.031913594423046,0.0017040093354203183,0.08703682998369117,0.005704260245086628,1.653473950165888e-05
2020,lpg_propane,UZB,0.0,0.0,0.0,7.281492835656081,4.3452743072569123e-05,0.6013611802688347,0.009875577908522486,0.009875577908522486
2020,lpg_propane,VAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_propane,VCT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_propane,VEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_propane,VGB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_propane,VNM,0.4113948526191761,90841447.64999999,0.0,4.452456022358551,0.039578986319756336,0.49835446104661546,0.4113948526191761,0.01650053000085803
2020,lpg_propane,VUT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_propane,WSM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_propane,X1 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_propane,X2 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_propane,XX ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_propane,YEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_propane,ZAF,0.0,0.0,0.013331475287997028,6.531217516306202,0.0009680381664261518,0.11710129657430875,0.003598672187670989,0.003598672187670989
2020,lpg_propane,ZMB,0.0,0.0,0.0022064288368636195,4.608880543303457,3.860393857067969e-07,0.058228006051575916,0.002693284664673709,0.0
2020,lpg_propane,ZWE,0.0,0.0,0.0,6.126649365641876,9.166826135952184e-05,0.09500886508285028,0.0011578132429700715,0.0
2020,lpg_propane,_X ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_butane,ABW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_butane,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_butane,AGO,0.555754786620562,61242.513,0.004970271274619101,1.8876059067055895,5.474590095211404e-05,0.7127257231861415,0.555754786620562,0.17933149683316085
2020,lpg_butane,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_butane,AND,0.0,0.0,0.0,2.9511852196387274,1.8235182238144668e-06,0.027834778966133823,0.0005679832739237247,0.0005679832739237247
2020,lpg_butane,ARE,0.0,0.0,0.0,0.0,0.04579870651666204,0.0,1.0,0.0
2020,lpg_butane,ARG,0.0,0.0,0.0009986993682645857,5.61703425757372,5.8424862431468114e-05,0.1289894107698364,0.04593928857097889,0.04593928857097889
2020,lpg_butane,ARM,0.7727579011853565,7573674.74,2.3225566703827574e-05,1.9306178569325882,0.07429489072591577,0.7659349037742887,0.7727579011853566,4.2193253941217e-05
2020,lpg_butane,ATG,0.0,0.0,0.0,5.780529088977341,1.7865108767623e-09,0.07990160831638601,0.00415391547983044,0.0
2020,lpg_butane,AUS,0.0,0.0,0.011914715719063546,5.390453843044019,0.0009246390200567388,0.1409232687084122,0.06210519607676317,0.06210519607676317
2020,lpg_butane,AUT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_butane,AZE,0.0,0.0,0.0,5.610270200091436,9.416669436680889e-07,0.12037029063042318,5.13357095721288e-08,5.13357095721288e-08
2020,lpg_butane,BDI,0.010265471447618215,2070.672,0.0,5.409793457191604,0.00016035508907167405,0.16552047267812536,0.010265471447618215,0.09346824928044005
2020,lpg_butane,BEL,0.0,0.0,0.00938312894834634,3.545036554349009,0.006071019680654226,0.048138304145648014,0.0003313551854320845,0.00033135518543208443
2020,lpg_butane,BEN,0.0,0.0,0.0,5.174049950517661,1.6358224308980707e-05,0.08899843492550386,0.014495342976912516,0.014495342976912516
2020,lpg_butane,BFA,0.0,0.0,0.0,5.556156930397127,0.007624867722287583,0.07915655276314738,0.0015731183358783341,0.0015731183358783341
2020,lpg_butane,BGD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_butane,BGR,0.0,0.0,0.0030193236714975845,4.543667465538234,0.0010929084941515446,0.07133045963285596,4.957351985026212e-05,4.9573519850262116e-05
2020,lpg_butane,BHR,0.0,0.0,0.0,0.0,0.04579870651666204,0.0,1.0,0.0
2020,lpg_butane,BHS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_butane,BIH,0.0,0.0,0.0,3.9159317666714353,0.0012602390454754854,0.04905617167488996,0.00010562849059106266,0.00010562849059106267
2020,lpg_butane,BLM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_butane,BLR,0.0,0.0,0.002067075436640654,5.456374286152841,9.697900002586453e-05,0.11259266391739493,7.05224230364004e-05,7.05224230364004e-05
2020,lpg_butane,BLZ,0.0,0.0,0.0,5.756071957869934,4.54303105792163e-05,0.08572312886930886,0.0018280823194556876,0.0018280823194556876
2020,lpg_butane,BMU,0.0,0.0,0.0,5.776380937029561,4.815538944273901e-08,0.08115218038711308,0.0011700900098613727,0.0011700900098613727
2020,lpg_butane,BOL,0.0,0.0,0.0,5.618339803463066,2.505532279044512e-06,0.12883504985925448,0.045673029687484816,0.045673029687484816
2020,lpg_butane,BRA,0.0,0.0,4.645113340765515e-05,5.708310053619921,0.0002867622335090372,0.10331352713691253,0.002083839220136585,0.002083839220136585
2020,lpg_butane,BRB,0.0,0.0,0.0,3.368026839773375,1.992821573474312e-06,0.040399227797005846,0.00035041023435044465,0.00035041023435044465
2020,lpg_butane,BRN,0.0,0.0,0.002903195837978447,3.920888493329943,2.2992688628001643e-05,0.1945353953887904,0.1265455472057653,0.1265455472057653
2020,lpg_butane,BTN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_butane,BWA,0.0,0.0,0.0,4.943551300613254,2.4061318053809955e-05,0.1571058209498355,0.09584663023261229,0.09584663023261229
2020,lpg_butane,CAF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_butane,CAN,0.0,0.0,0.008477331846897064,5.755884583137438,0.003988745499513095,0.0831027202013013,0.0032551125166446026,0.003255112516644603
2020,lpg_butane,CHE,0.0,0.0,0.009034745447788926,4.066525117685278,0.00018324772074098674,0.05760223498654477,0.008112912944253953,0.008112912944253954
2020,lpg_butane,CHL,0.0,0.0,0.013819212188777406,5.692831625478843,0.0001305929743964069,0.11111974356831597,0.0005836481654165726,0.0005836481654165726
2020,lpg_butane,CHN,0.48494744200980733,934236686.0,0.032329988851727984,3.053164238923366,0.058428250598911304,0.5442791643124106,0.48494744200980733,0.02607394352066986
2020,lpg_butane,CIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_butane,CMR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_butane,COD,0.0005414271267623668,272.703,0.0,1.9339161236119478,6.741671840108933e-07,0.37925211330385145,0.0005414271267623668,0.3039617813054236
2020,lpg_butane,COG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_butane,COL,0.0,0.0,0.0,5.7413064669380365,7.21878123983824e-05,0.0799855930105132,0.0018616018424141116,0.0018616018424141116
2020,lpg_butane,CPV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_butane,CRI,0.0,0.0,0.0,4.700036630576017,1.507274721984977e-05,0.09169167423985797,0.028956963861674515,0.028956963861674515
2020,lpg_butane,CUB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_butane,CUW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_butane,CYM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_butane,CYP,0.0,0.0,0.0,4.009787747054221,0.00021228133548820708,0.061396345205112335,0.0006658327131462557,0.0006658327131462557
2020,lpg_butane,CZE,0.0,0.0,0.004761241174284653,3.895319519198834,0.0018176225915175815,0.054029811901434494,0.0009552745458463179,0.000955274545846318
2020,lpg_butane,DEU,0.0,0.0,0.03469899665551839,4.314218104115639,0.0055044576410047666,0.060474043448892525,0.004361773828525156,0.004361773828525156
2020,lpg_butane,DJI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_butane,DNK,0.0,0.0,0.0,3.390273142607711,4.145953302831451e-05,0.047004987390671556,0.005825956572890402,0.005825956572890401
2020,lpg_butane,DOM,0.0,0.0,2.3225566703827574e-05,5.716356603347521,5.9600313787368165e-05,0.07904938830990922,6.930205446481835e-05,6.930205446481835e-05
2020,lpg_butane,DZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_butane,E19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_butane,ECU,0.0,0.0,0.002879970271274619,5.779754000106184,0.00019726356105812535,0.07991192579421692,2.484542438347611e-05,2.484542438347611e-05
2020,lpg_butane,EGY,0.5489243419736334,460835386.7810001,0.005852842809364549,3.3786047424604257,0.010351237477528946,0.5826631725589859,0.5489243419736334,1.2811673663704518e-05
2020,lpg_butane,ERI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_butane,ESP,0.0,0.0,0.010846339650687478,3.8037258616760443,0.0006424447179754226,0.05077030153183407,0.0029983924038378467,0.0029983924038378467
2020,lpg_butane,EST,0.0,0.0,0.0,4.193334892695233,5.134499709440044e-05,0.09011590297346711,0.000777533665171628,0.000777533665171628
2020,lpg_butane,ETH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_butane,FIN,0.0,0.0,0.0,4.337109095461054,6.83427225397881e-05,0.13290541181105042,0.07641088419003404,0.07641088419003406
2020,lpg_butane,FJI,0.0,0.0,0.0,5.465655628927802,2.3965086954583862e-05,0.13470911126468196,1.4808003340983768e-06,1.4808003340983768e-06
2020,lpg_butane,FRA,6.713620656529737e-06,2806.8630000000003,0.09887123745819398,2.338967947659266,0.001290187098377794,0.026687881039471072,6.713620656529737e-06,0.0014529151787991326
2020,lpg_butane,FRO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_butane,GAB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_butane,GBR,0.000915505362263876,47746.176,0.07525083612040134,2.729878394126914,0.0017566732551693534,0.05153101894843118,0.000915505362263876,0.01895825415096753
2020,lpg_butane,GEO,0.007924299864295652,19871.37,0.0,5.508563552107456,0.06351891064884355,0.13738364519904311,0.007924299864295652,0.013906478067997842
2020,lpg_butane,GHA,3.422084276802613e-07,71.492,0.002508361204013378,4.060552296438111,0.039345449875042474,0.05782679837642769,3.422084276802613e-07,5.3320387044873085e-05
2020,lpg_butane,GIB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_butane,GIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_butane,GMB,0.19170463538787696,135336.738,0.0,3.071496918555358,0.00027678548638343633,0.5691209860110469,0.19170463538787696,0.355257930122882
2020,lpg_butane,GNQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_butane,GRC,0.0,0.0,0.09269323671497585,2.689390297856094,0.0001969551466474798,0.030159777010795915,0.00018256885501598193,0.00018256885501598193
2020,lpg_butane,GRD,0.0,0.0,0.0,5.780529088977341,2.72973619501177e-08,0.07990160831638601,0.00415391547983044,0.0
2020,lpg_butane,GTM,0.0,0.0,0.0,5.6241731032581574,2.266169178033306e-05,0.1138177347203971,0.03301217332258648,0.03301217332258648
2020,lpg_butane,GUY,0.0,0.0,0.0,4.737725504088644,1.0925509650242283e-08,0.061799480930209566,0.0011385174066428526,0.0011385174066428526
2020,lpg_butane,HKG,0.0,0.0,0.00044128576737272393,3.471866553899946,0.04632543458667492,0.5193222892540502,0.48387365975622615,0.48387365975622615
2020,lpg_butane,HND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_butane,HRV,0.0,0.0,0.015352099591230026,2.622323598609654,0.0023508845151694884,0.03049525351282273,3.7043491610448285e-07,3.7043491610448285e-07
2020,lpg_butane,HTI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_butane,HUN,0.0,0.0,0.03969249349684133,4.812156083209375,0.0017940450078586516,0.08013663528833831,4.820287110633025e-07,4.820287110633027e-07
2020,lpg_butane,IDN,0.57736926483265,746446130.0000001,0.00016257896692679303,3.777272081260346,0.030598350693910942,0.6191864078339628,0.57736926483265,0.007552585293072308
2020,lpg_butane,IND,0.9092143089439342,3520607064.968,0.00622445187662579,3.1053160905898833,0.11159271885923726,0.9275857955932795,0.9092143089439342,0.0007747887754702918
2020,lpg_butane,IOT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_butane,IRL,0.020179828967311964,30719.349999999995,0.0,3.1550805872089436,9.998097737971033e-06,0.06824622662427679,0.020179828967311964,0.0017600412183542372
2020,lpg_butane,IRN,0.0,0.0,0.0,0.0,0.04579870651666204,0.0,1.0,0.0
2020,lpg_butane,IRQ,0.0,0.0,0.0,0.0,0.04579870651666204,0.0,1.0,0.0
2020,lpg_butane,ISL,0.0,0.0,0.0,3.981190869680316,1.8384107253102418e-06,0.06467119408607304,0.014519943186344447,0.014519943186344446
2020,lpg_butane,ISR,0.0,0.0,0.0,4.40820166516802,9.736114782447868e-05,0.06229251697021749,0.005635783074990125,0.005635783074990125
2020,lpg_butane,ITA,0.0,0.0,0.045266629505759944,4.3278846421472865,0.0007134032630958066,0.06432161445850197,0.003212275609669243,0.003212275609669243
2020,lpg_butane,JAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_butane,JOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_butane,JPN,0.41510779510738366,283804789.841,0.018487551096246748,4.113093095465296,0.016182839977403288,0.4731369590670351,0.41510779510738366,0.003040714990211128
2020,lpg_butane,KAZ,0.007159891835376845,574.57,0.0,5.513044409002449,5.256728480794116e-06,0.12942254656974314,0.007159891835376845,0.037530708779779966
2020,lpg_butane,KEN,0.0002352008366444095,34073.08,0.0002787068004459309,5.566873824719858,0.0003201494175510273,0.08557091217152805,0.0002352008366444095,0.0025423005637469857
2020,lpg_butane,KGZ,0.0,0.0,0.0,5.586434099316743,4.351097965983366e-06,0.12242674801011544,0.004359119899993736,0.004359119899993736
2020,lpg_butane,KHM,0.0,0.0,0.0,4.108548223165466,1.0864457142755431e-08,0.04853159848562219,0.0029983924038378467,0.0
2020,lpg_butane,KIR,0.0,0.0,0.0,4.257879416798576,0.0001451360062311313,0.3754637706900372,0.319504612751209,0.319504612751209
2020,lpg_butane,KNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_butane,KOR,0.04596283519726488,23984648.999999996,0.16292735042735043,5.568094231415234,0.011395423311523717,0.13497770190932498,0.04596283519726488,0.011450880773814311
2020,lpg_butane,KWT,0.0,0.0,0.0,0.0,0.04579870651666204,0.0,1.0,0.0
2020,lpg_butane,LAO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_butane,LBN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_butane,LBR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_butane,LBY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_butane,LCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_butane,LKA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_butane,LSO,0.0,0.0,0.0,4.9435590318713185,2.6314449025460632e-09,0.1571050044247236,0.09584569015932735,0.09584569015932735
2020,lpg_butane,LTU,0.0,0.0,0.008639910813823858,5.145651858124219,6.262087059594017e-05,0.08950006684339712,0.005195191298797483,0.005195191298797484
2020,lpg_butane,LUX,0.0,0.0,0.0,4.189444924213901,1.5300672383893056e-05,0.06033338190732497,0.00759817012620721,0.00759817012620721
2020,lpg_butane,LVA,0.0,0.0,0.002879970271274619,5.287713171992374,5.381137764506973e-05,0.08977848334087705,7.000387308898444e-07,7.000387308898444e-07
2020,lpg_butane,MAC,0.0,0.0,0.0,4.80519573464034,2.28528489973934e-05,0.2767956438334682,0.21175983793700476,0.21175983793700476
2020,lpg_butane,MAR,0.0,0.0,0.0,3.7684935475670533,0.0028260664028832583,0.04772860857888611,5.8345517758292774e-05,5.8345517758292774e-05
2020,lpg_butane,MDA,0.0,0.0,0.0,4.955397810643735,2.9889258407327147e-05,0.09361475670621272,0.0014765169918114416,0.0014765169918114416
2020,lpg_butane,MDG,0.01770673658595397,130984.184,0.0,5.422902217833861,2.643518907563528e-06,0.14901167506940086,0.01770673658595397,0.0681750155469066
2020,lpg_butane,MDV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_butane,MEX,0.0,0.0,0.0,5.780529088977341,5.694094692429513e-06,0.07990160831638601,0.00415391547983044,0.0
2020,lpg_butane,MHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_butane,MKD,0.0,0.0,0.008570234113712374,4.40504697806726,0.0012489220159896848,0.06182618381402297,0.00015996839102288882,0.00015996839102288884
2020,lpg_butane,MLI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,lpg_butane,MLT,0.0,0.0,0.01149665551839465,3.719111776846521,0.008912884592555645,0.1074500831506082,0.06674110948126406,0.06674110948126406
2020,lpg_butane,MMR,0.0,0.0,0.0,5.2137529353720815,0.00031284628878897763,0.2614634883975307,0.19520192087674296,0.19520192087674296
2020,lpg_butane,MNE,0.0,0.0,0.0,3.708443723357745,0.0004382218115845157,0.04633456952847197,0.0001003275511126222,0.0001003275511126222
2020,lpg_butane,MNG,0.0,0.0,0.0,5.614167339120161,0.0002328209817576768,0.12445418611654538,0.02155814930753368,0.02155814930753368
2020,lpg_butane,MOZ,0.0,0.0,0.0,4.4790611181964115,7.454602143876408e-09,0.12227512141969916,0.06869656013016014,0.06869656013016014
2020,lpg_butane,MRT,0.9965882140235226,28525917.552,9.29022668153103e-05,0.8692063039080313,0.0006990547181284027,0.9528784774907887,0.9965882140235226,0.0
2020,lpg_butane,MSR,0.0,0.0,0.0,5.686133106791324,6.824887419130989e-10,0.07878497280517055,3.336133106657834e-05,3.336133106657834e-05
2020,lpg_butane,MUS,9.67253119925312e-06,367.941,0.0,3.511782695053344,0.09414619556294178,0.8860838677283207,9.67253119925312e-06,0.9085460893658586
2020,lpg_butane,MWI,0.0,0.0,0.0,3.8056386468508183,4.500090278259576e-07,0.4369129628404269,0.39562946524326503,0.39562946524326503
2020,lpg_butane,MYS,0.3215255963643561,4229095.233,0.028567447045707916,3.589966237494724,0.004319015513261017,0.49877183363909944,0.3215255963643561,0.13507276618695718
